ID,Herbario,Duplicatas,Type.statu,No..Herbar,Coletor,Coletores.,No.Voucher,Dia.de.col,Mes.de.col,Ano.de.col,Familia,Genero,especie,species,Autor,infra,nome.infra,Autor.infr,Determinad,Mes.da.det,Ano.da.det,Pa�.s,Estado,Estado.Sig,Cidade,Localidade,Lat,Lon,,,,,,,,,
14856,SPF,,,SPF00094925,P. T. Sano,,14318,20,2,1994,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,"Costa, F.N.",11,2001,Brasil,Bahia,BA,Mucugê,,-13.0021,-41.2322,,,,,,,,,
4382,HUEFS,,,81807,P. T. Sano,,CFCR14074,14,2,1994,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,,,,Brazil,Bahia,BA,Lençóis,"Estrada entre Lençóis e Seabra, ca. 20Km NW de Lençóis.",-12.46277,-41.428333,,,,,,,,,
7152,NYBG,,,,P. von Luetzelburg,,15506,,0,1914,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,N.Hensold,,1994,Brazil,Bahia,BA,Serra do bom jesus,,-13.04783,-41.3795427,,,,,,,,,
4128,HUEFS,,,163139,R. Funch,,245,30,3,2004,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,,,,Brazil,Bahia,BA,Mucugê,Capa Bode.,-12.97416,-41.323056,,,,,,,,,
3763,HUEFS,,,123072,R. Funch,,461,12,1,2005,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,,,,Brazil,Bahia,BA,Ibicoara,Pau Ferrada (Batava) Baixão.,-13.30833,-41.266667,,,,,,,,,
14805,SPF,,,SPF00043531,R. M. Harley,,18763,16,2,1977,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,"Giulietti, A.M.",0,1982,Brasil,Bahia,BA,,Serra do Sincorá,-12.72337,-41.38267408,,,,,,,,,
14804,SPF,,,SPF00043530,R. M. Harley,,18847,17,2,1977,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,Anônimo,0,0,Brasil,Bahia,BA,,Serra do Sincorá,-13.01,-41.24,,,,,,,,,
4122,HUEFS,,,129778,R. M. Harley,,55627,18,8,2007,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,,,,Brazil,Bahia,BA,Mucugê,Na trilha dos Rios Piabinha e Tiburtino.,-12.98333,-41.333333,,,,,,,,,
14873,SPF,ALCB,,SPF00103921,R. Orlandi,,653,31,8,1994,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,"Antar, G.M.",12,2012,Brasil,Bahia,BA,Lençóis,Serra da Chapadinha,-12.45118,-41.43483626,,,,,,,,,
14763,SPF,CEPEC,,SPF00030623,S. A. Mori,,12599,26,7,1979,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,"Giulietti, A.M.",2,1983,Brasil,Bahia,BA,Mucugê,,-13,-41.24,,,,,,,,,
4275,NY,,,504551,S. A. Mori,,12952,,0,1979,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,M. L. O. Trovó,,,Brazil,Bahia,BA,Lençóis,"BR 242, entre km 224 e 228, a cerca 20 km ao NW de Lençois",-12.52605,-41.40545773,,,,,,,,,
4375,HUEFS,,,136218,S. P. S. Neves,,198,30,12,2006,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,,,,Brazil,Bahia,BA,Lençóis,Mucugezinho.,-12.46444,-41.419167,,,,,,,,,
4389,HUEFS,,,49420,T. S. Nunes,,183,23,10,2000,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,E.B.Miranda,2,2001,Brazil,Bahia,BA,Lençóis,"Mucugezinho, subida em direção a Serra da Chapadinha.",-12.45722,-41.416944,,,,,,,,,
14843,SPF,"HUEFS,K",,SPF00087806,W. Ganev,,823,11,8,1992,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,"Giulietti, A.M.",0,1998,Brasil,Bahia,BA,Mucugê,,-13.14,-41.23,,,,,,,,,
14842,SPF,"HUEFS,K",,SPF00087700,W. Ganev,,974,27,8,1992,Eriocaulaceae,Paepalanthus,pulvinatus,Paepalanthus pulvinatus,N.E.Br.,,,,"Giulietti, A.M.",0,1998,Brasil,Bahia,BA,Piatã,Serra da Tromba,-13.00293,-41.38653638,,,,,,,,,
9163,P,,isotype,,A. Glaziou,,19985,11,4,1892,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,,,,Brazil,Minas Gerais,MG,Diamantina,"Province de Minas : Perpetua, près Diamantina, dans les grottes",-18.15689,-43.57261268,,,,,,,,,
13883,SPF,"HRCB, RB",,SPF00203531,A. I. Coan,,115,24,4,2010,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,Anônimo,0,0,Brasil,Minas Gerais,MG,Diamantina,,-18.1099,-43.3711,,,,,,,,,
1296,DIAM,,,,C. J. Costa,"F.N. Costa, A.M. Souza & C.O. Andrino",23,18,6,2010,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,F.N. Costa,3,2012,Brazil,Minas Gerais,MG,Congonhas do Norte,,-18.84694,-43.74777778,,,,,,,,,
2085,DIAM,SPF,,,C. O. Andrino,,169,19,5,2011,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,C.O. Andrino,5,2011,Brazil,Minas Gerais,MG,Diamantina,Parque Estadual do Biribiri,-18.17833,-43.54444444,,,,,,,,,
1142,HUEFS,,,90621,C. Van den Berg,,1344,19,2,2004,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,R.Ramos,1,2017,Brazil,Minas Gerais,MG,Conceição do Mato Dentro,"Tabuleiro, alto da Cachoeira.",-19.08305,-43.565833,,,,,,,,,
1478,HUEFS,,,38831,D. C. Zappi,,11256,16,7,1987,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,M.J.G.Andrade,7,2011,Brazil,Minas Gerais,MG,Santo Antônio do Itambé,"A 18km da cidade, alto do Pico do Itambé.",-18.42998,-43.37689519,,,,,,,,,
1125,HUEFS,,,81764,F. N. Costa,,48,27,7,1999,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,M.J.G.Andrade,7,2011,Brazil,Minas Gerais,MG,Santana do Riacho,"Serra do Cipó: Antigo km 139 da Rodovia BH-Conceição do Mato Dentro, um pouco antes da bifurcação, lado direito da estrada.",-19.11159,-43.69434596,,,,,,,,,
1202,DIAM,,,,F. N. Costa,"C. O. Andrino, A. M. Souza & C. J. Costa",1334,17,6,2010,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,F. N. Costa,3,2011,Brazil,Minas Gerais,MG,Congonhas do Norte,Limite do Parque Estadual Serra do Intendente.,-18.98111,-43.66333333,,,,,,,,,
8850,MBM,,,113525,G. Hatschbach,A.Cervi & O. Guimarães,51218,2,3,1987,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,F.N.Costa & C.O.Andrino,4,2011,Brazil,Minas Gerais,MG,Presidente Kubitschek,,-18.63323,-43.57898078,,,,,,,,,
1388,NY,,,897807,G. M. Magalhaes,,2129,,0,1942,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,H. N. Moldenke,,,Brazil,Minas Gerais,MG,Serro,Pico do Itambé,-18.41703,-43.35771218,,,,,,,,,
1376,BHCB,,,64107,G. M. Magalhães,,2129,,0,0,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,,,,Brazil,Minas Gerais,MG,Serro,,-18.41703,-43.35791218,,,,,,,,,
791,BHCB,,,63189,H. L. Barreto,,8802,,0,0,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,,,,Brazil,Minas Gerais,MG,Caeté,,-19.86889,-43.52823855,,,,,,,,,
819,NY,,,898119,H. L. de M. Barreto,,26496,,0,1938,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,H. N. Moldenke,,,Brazil,Minas Gerais,MG,Caeté,Serra da Piedade,-19.8223,-43.6757,,,,,,,,,
13861,SPF,HUEFS,,SPF00129599,J. R. Pirani,,4162,3,3,1998,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,"Watanabe, M.",8,2015,Brasil,Minas Gerais,MG,Congonhas do Norte,Serra da Carapina,-18.82647,-43.75380505,,,,,,,,,
1228,RB,,,565988,J. R. Pirani,M.S. Ferrucci; J.G. Rando; L.M. Borges,5732,3,2,2009,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,M. Watanabe,,2012,Brazil,Minas Gerais,MG,Congonhas do Norte,,-18.94388,-43.68166667,,,,,,,,,
8701,RB,,,63797,L. Damazio,,,,6,1908,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,M.L.O. Trovó,12,2012,Brazil,Minas Gerais,MG,Sete Lagoas,,-19.18466,-43.66882785,,,,,,,,,
13884,SPF,,,SPF00196058,L. Echternacht,,1760,12,7,2008,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,"Watanabe, M.",8,2015,Brasil,Minas Gerais,MG,Santo Antônio do Itambé,Parque Estadual do Pico do Itambé,-18.40167,-43.35754723,,,,,,,,,
13881,SPF,,,SPF00196059,L. Echternacht,,1807,16,7,2008,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,"Watanabe, M.",8,2015,Brasil,Minas Gerais,MG,Diamantina,Parque Estadual do Biribiri,-18.1013,-43.3232,,,,,,,,,
1897,HUEFS,,,81772,L. R. Parra,,52,12,7,1996,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,M.J.G.Andrade,7,2011,Brazil,Minas Gerais,MG,Diamantina,"Estrada para Conselheiro Mata, km 182. Afloramento rochoso. Direita da estrada.",-18.24939,-43.60029984,,,,,,,,,
13869,SPF,"M,HUEFS,W",,SPF00023217,L. Rossi,,3006,4,4,1982,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,"Watanabe, M.",8,2015,Brasil,Minas Gerais,MG,Santo Antônio do Itambé,Pico do Itambé,-18.41617,-43.36184723,,,,,,,,,
1577,HUEFS,,,64093,L. Rossi,,CFCR3006,4,4,1982,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,M.J.G.Andrade,7,2011,Brazil,Minas Gerais,MG,Santo Antônio do Itambé,Morro do Pico do Itambé.,-18.41666,-43.35,,,,,,,,,
2358,HUEFS,,,81906,M. L. Kawasaki,,1124,14,3,1999,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,M.J.G.Andrade,7,2011,Brazil,Minas Gerais,MG,Itacambira,"Serra de Itacambira, ca. 9 km de Itacambira em direção a Juramento",-17.10695,-43.35187456,,,,,,,,,
1373,UB,,,,M. Magalhães,,2129,5,5,1942,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,"Moldenke, HN",,,Brazil,Minas Gerais,MG,Serro,Pico do Itambé,-18.41703,-43.35791053,,,,,,,,,
1271,HUEFS,,,81776,N. Hensold,,687,23,3,1982,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,M.J.G.Andrade,7,2011,Brazil,Minas Gerais,MG,Fechados,"Serra do Cipó, in the valleys of the Córrego dos Piões and Córrego Soberbo, about 5 km S of The Rio Preto.",-18.875,-43.752778,,,,,,,,,
9507,NY,,,860546,N. Hensold,,767,,0,1982,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,M. L. O. Trovó,,,Brazil,Minas Gerais,MG,Barão de Cocais,"Serra do Garimpo, 10 km by road NW of Barão de Cocais.",-19.88064,-43.52128422,,,,,,,,,
13878,SPF,HUEFS,,SPF00034592,N. Hensold,,3867,11,4,1982,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,"Watanabe, M.",8,2015,Brasil,Minas Gerais,MG,Diamantina,Serra do Espinhaço,-18.114,-43.42,,,,,,,,,
13865,SPF,HUEFS,,SPF00034547,N. Hensold,,3877,20,4,1982,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,"Watanabe, M.",8,2015,Brasil,Minas Gerais,MG,Conceição do Mato Dentro,,-18.462,-43.442,,,,,,,,,
13867,SPF,HUEFS,,SPF00034548,N. Hensold,,3929,4,5,1982,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,"Watanabe, M.",8,2015,Brasil,Minas Gerais,MG,Barão de Cocais,Serra do Garimpo,-19.87099,-43.52060824,,,,,,,,,
13870,SPF,HUEFS,,SPF00131959,R. C. Forzza,,705,2,3,1998,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,"Watanabe, M.",8,2015,Brasil,Minas Gerais,MG,Congonhas do Norte,Serra da Carapina,-18.81939,-43.78320194,,,,,,,,,
632,BHCB,,,184346,R. C. Mota,,3703,16,3,2016,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,,3,2016,Brazil,Minas Gerais,MG,Catas Altas,Chapada de Canga,-20.09431,-43.44431906,,,,,,,,,
13262,SPF,BHCB,,SPF00189498,T. E. Almeida,,1479,11,10,2008,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,"Echternacht, L.",0,0,Brasil,Minas Gerais,MG,São Gonçalo do Rio Preto,Parque Estadual do Rio Preto,-18.10163,-43.33352446,,,,,,,,,
1563,NY,,,897808,W. R. Anderson,,35885,,0,1972,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,H. N. Moldenke,,,Brazil,Minas Gerais,MG,,"Serra do Espinhaço, eastern slopes of Pico do Itambé",-18.4319,-43.392,,,,,,,,,
2096,NY,,,860549,W. W. Thomas,,4831,,0,1985,Eriocaulaceae,Paepalanthus,scirpeus,Paepalanthus scirpeus,Mart. ex Körn.,,,,M. L. O. Trovó,,,Brazil,Minas Gerais,MG,Diamantina,"Rd. from Diamantina N to Biribiri, 10-12 km S of Biribiri.",-18.17,-43.63,,,,,,,,,
4458,HUEFS,,,48199,A. A. Ribeiro-Filho,,108,5,9,2000,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,A.M.Giulietti,8,2001,Brazil,Bahia,BA,Lençóis,"Rio Mandassaia, Barro Branco, Parque Nacional da Chapada Diamantina.",-12.34166,-41.341667,,,,,,,,,
14877,SPF,HUEFS,,SPF00104945,A. Freire-Fierro,,1682,1,10,1990,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,"Giulietti, A.M.",0,1999,Brasil,Bahia,BA,Mucugê,,-13.02,-41.23,,,,,,,,,
14869,SPF,ALCB,,SPF00103913,A. M. Carvalho,,1067,27,10,1994,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,"Trovó, M.L.O.",1,2015,Brasil,Bahia,BA,Lençóis,Serra da Chapadinha,-12.2735,-41.2625,,,,,,,,,
4386,ALCB,,,42849,A. M. Carvalho,"Amorim, AMA; Sant'Ana, SC de; Jardim, J; Souza, GR; Cruz, NB",PCD1067,27,10,1994,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,"Giulietti, AM",,1998,Brazil,Bahia,BA,Lençóis,"Chapada Diamantina, Serra da Chapadinha",-12.45972,-41.440278,,,,,,,,,
4425,HUEFS,,,21538,A. M. Carvalho,,PCD1067,27,10,1994,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,A.M.Giulietti,3,1998,Brazil,Bahia,BA,Lençóis,Chapadinha.,-12.45,-41.433333,,,,,,,,,
14871,SPF,ALCB,,SPF00103917,A. M. Giulietti,,765,25,9,1994,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,"Andrino, C.O.",11,2016,Brasil,Bahia,BA,Palmeiras,Morro do Pai Inácio,-12.2717,-41.2805,,,,,,,,,
4399,ALCB,,,42847,A. M. Giulietti,"Guedes, ML",PCD765,25,9,1994,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,"Giulietti, AM; Silva, EBM",,1999,Brazil,Bahia,BA,Palmeiras,"Chapada Diamantina, Morro do Pai Inácio",-12.45472,-41.468056,,,,,,,,,
4408,HUEFS,,,20906,A. M. Giulietti,,PCD765,25,9,1994,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,E.B.Miranda,5,1999,Brazil,Bahia,BA,Palmeiras,Pai Inácio.,-12.45,-41.466667,,,,,,,,,
4047,HUEFS,,,72818,A. M. Giulietti,,,16,12,1984,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,,,,Brazil,Bahia,BA,Mucugê,Beira da estrada para Andaraí a cerca de 2 Km,-13.00529,-41.37080002,,,,,,,,,
4497,HUEFS,,,68455,A. Rapini,,987,5,12,2002,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,A.M.Giulietti,8,2010,Brazil,Bahia,BA,Morro do Chapéu,Serra da Boa Esperança.,-11.93333,-41.116667,,,,,,,,,
4467,RB,,,193339,Adonias Araújo,,82,16,10,1978,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,M. Trovó,6,2013,Brazil,Bahia,BA,Ruy Barbosa,,-12.315,-40.46777778,,,,,,,,,
4292,HUEFS,,,188258,B. F. Farias,,5,,9,2010,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,,,,Brazil,Bahia,BA,Lençóis,Nas margens do rio Lençóis e afloramentos rochosos da vegetação ciliar.,-12.56027,-41.403056,,,,,,,,,
7267,P,,isotype,,Blanchet,,2600,,0,0,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,,,,Brazil,Bahia,BA,Jacobina,Jacobine,-11.13929,-40.55912362,,,,,,,,,
4560,HUEFS,,,138080,C. A. Bastos,,241,22,7,2008,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,A.M.Giulietti,8,2010,Brazil,Bahia,BA,Morro do Chapéu,Morrão.,-11.55,-41.15610123,,,,,,,,,
4676,HUEFS,,,210843,C. R. S. Oliveira,,39,9,10,2011,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,,,,Brazil,Bahia,BA,Pindobaçu,Cachoeira da Serra da Fumaça.,-10.65638,-40.371667,,,,,,,,,
4288,HUEFS,,,39365,E. B. Miranda,,204,4,9,1999,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,A.A.Ribeiro-Filho,,2000,Brazil,Bahia,BA,Lençóis,Trilha para a Gruta do Lapão.,-12.56309,-41.38999939,,,,,,,,,
7259,RB,,,385373,E. B. Miranda,E. A. Silva,204,4,9,1999,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,,,,Brazil,Bahia,BA,Lençóis,,-12.41953,-41.33793384,,,,,,,,,
3884,HUEFS,,,34835,F. H. F. Nascimento,,69,6,10,1998,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,E.B.Miranda,2,2000,Brazil,Bahia,BA,Abaíra,Catolés Catolés.,-13.24969,-41.66360092,,,,,,,,,
4538,HUEFS,,,55715,F. R. Nonato,,970,4,8,2001,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,A.M.Giulietti,8,2010,Brazil,Bahia,BA,Morro do Chapéu,Estrada para Morrão.,-11.58416,-41.191944,,,,,,,,,
4344,ALCB,,,9111,G. C. P. Pinto,,42-357,,8,1974,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,"Guedes, ML",,1984,Brazil,Bahia,BA,Itaberaba,"Paraguaçu, em um subbosque de mata nebular na encosta da Serra do Orobó",-12.37948,-40.4998926,,,,,,,,,
4330,HUEFS,,,82062,G. C. P. Pinto,,SPF30388,,8,1974,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,,,,Brazil,Bahia,BA,Itaberaba,"Em sob-bosque de mata nebular na encosta da Serra do Orobo; +/- 800 m alt. Em associado com Begonia, Salvai, Ichnanthus.",-12.39031,-40.50679262,,,,,,,,,
14769,SPF,HRB,,SPF00031171,H. P. Bautista,,362,26,8,1980,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,"Giulietti, A.M.",0,2004,Brasil,Bahia,BA,Morro do Chapéu,,-11.62979,-40.92695547,,,,,,,,,
4466,RB,,,262730,J. D. C. Arouck Ferreira,et al.,366,22,8,1986,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,M.I.O. Trovó,6,2013,Brazil,Bahia,BA,Mucugê,,-12.31666,-41.35,,,,,,,,,
4523,HUEFS,,,64109,J. G. Jardim,,4007,29,9,2002,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,A.M.Giulietti,8,2010,Brazil,Bahia,BA,Morro do Chapéu,"Cachoeira do Ferro Doido, Rod. BA - 052 Morro do Chapéu/Mundo Novo. ca. 12km E.",-11.62472,-40.999167,,,,,,,,,
14947,SPF,ESA,,SPF00193628,J. Paula-Souza,,6251,20,7,2006,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,"Trovó, M.L.O.; Echternacht, L.",8,2009,Brasil,Bahia,BA,Palmeiras,Morro do Pai Inácio,-12.272,-41.2823,,,,,,,,,
4356,NY,,,538196,L. P. de Queiroz,,634-A,,0,1983,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,M. L. O. Trovó,,,Brazil,Bahia,BA,Palmeiras,Morro do Pai Inácio,-12.4703,-41.4761,,,,,,,,,
4440,HUEFS,,,99264,L. P. Queiroz,,10768,19,8,2005,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,A.M.Giulietti,12,2006,Brazil,Bahia,BA,Itaberaba,"Serra 1, Faz. Gameleira, entrando entre a Faz. Monte Verde e a Faz. Leão dos Brejos.",-12.41722,-40.537222,,,,,,,,,
4265,HUEFS,,,60,L. R. Noblick,,1751,3,4,1980,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,E.B.Miranda,5,1999,Brazil,Bahia,BA,Lençóis,,-12.56666,-41.383333,,,,,,,,,
4675,HUEFS,,,210844,M. Oliveira,,5047,26,8,2010,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,,,,Brazil,Bahia,BA,Pindobaçu,Cachoeira da Serra da Fumaça. Campo sujo.,-10.66638,-40.366111,,,,,,,,,
4235,ALCB,,,52422,M. T. S. Stradmann,,653,12,10,1999,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,"Stradmann, MTS",,2000,Brazil,Bahia,BA,Lençóis,"Chapada Diamantina, Foz do rio Capivara, situado a 14 Km de Lençóis, com acesso pela estrada de terra Lençóis/Andaraí. Localizado nos limites do Parque Nacional da Chapada Diamantina e a APA de Iraquara/Marimbus. Dissertação Mestrado em fitossocio",-12.63555,-41.369167,,,,,,,,,
4533,HUEFS,,,149748,N. P. Smith,,59,6,10,2008,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,A.M.Giulietti,8,2010,Brazil,Bahia,BA,Morro do Chapéu,,-11.59222,-41.208056,,,,,,,,,
14855,SPF,HUEFS,,SPF00094903,P. T. Sano,,14379,21,2,1994,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,"Giulietti, A.M.",0,2004,Brasil,Bahia,BA,Mucugê,,-12.583,-41.2032,,,,,,,,,
4127,HUEFS,,,81803,P. T. Sano,,CFCR14379,21,2,1994,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,,,,Brazil,Bahia,BA,Mucugê,"Estrada Mucugê-Andaraí, a 3-5Km N de Mucugê. Arredores da região conhecida como ""gerais do capa bode"".",-12.975,-41.342222,,,,,,,,,
14751,SPF,,,SPF00020016,R. M. Harley,,20591,25,1,1980,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,"Giulietti, A.M.",0,2004,Brasil,Bahia,BA,Mucugê,,-12.59,-41.21,,,,,,,,,
4542,HUEFS,,,107333,R. M. Harley,,22818,30,3,1980,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,,,,Brazil,Bahia,BA,Mucugê,"Summit of Morro do Chapéu to the west of the road Utinga. Sandstone rocks, with open sand in flatter areas.",-11.58333,-41.2,,,,,,,,,
3781,HUEFS,,,25025,R. M. Harley,,28333,6,9,1996,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,E.B.Miranda,5,1999,Brazil,Bahia,BA,Piatã,"Abaíra-Catolés. Encosta da Serra do Barbado, após Catolés de Cima.",-13.28333,-41.9,,,,,,,,,
4443,HUEFS,,,110868,R. M. Harley,,55476,24,7,2006,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,,,,Brazil,Bahia,BA,Itaberaba,"Serra de Orobó, no caminho da Fazenda Gameleira para o cume da serra.",-12.40944,-40.536111,,,,,,,,,
4117,HUEFS,,,82051,R. M. Harley,,SPF20016,25,1,1980,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,,,,Brazil,Bahia,BA,Mucugê,About 2 m. Along Andraí road.,-12.98333,-41.35,,,,,,,,,
4199,NY,,,2187,S. A. Mori,,13190,,0,1979,Eriocaulaceae,Paepalanthus,spathulatus,Paepalanthus spathulatus,Körn.,,,,M. L. O. Trovó,,,Brazil,Bahia,BA,Andaraí,"Velha estrada entre Andarai e Mucugê via Igatu, a 2 km ao S de Igatu",-12.8,-41.33,,,,,,,,,
